"ï»¿""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style,In Adafruit Kit,Common,Orderable,STOCK,Package,Column6
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-6462-1-ND,GRM21AR72A334KAC5L,Murata Electronics North America,CAP CER 0.33UF 100V 10% X7R 0805,135104,0,0.47,0,1,Cut Tape (CT),GRM,0.33ÂuF,Â±10%,100V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,,1,1,STOCK,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-3327-1-ND,GRM219R71H334KA88D,Murata Electronics North America,CAP CER 0.33UF 50V 10% X7R 0805,86838,0,0.35,0,1,Cut Tape (CT),GRM,0.33ÂuF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1677-1-ND,GRM21BR71E334KA01L,Murata Electronics North America,CAP CER 0.33UF 25V 10% X7R 0805,60748,0,0.26,0,1,Cut Tape (CT),GRM,0.33ÂuF,Â±10%,25V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-8305-1-ND,GRM219R71H334KA88J,Murata Electronics North America,CAP CER 0.33UF 50V 10% X7R 0805,13166,0,0.35,0,1,Cut Tape (CT),GRM,0.33ÂuF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-9752-1-ND,GRM21BR71C334KA01L,Murata Electronics North America,CAP CER 0.33UF 16V 10% X7R 0805,5851,0,0.25,0,1,Cut Tape (CT),GRM,0.33ÂuF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3328-1-ND,GRM21BR71H474KA88L,Murata Electronics North America,CAP CER 0.47UF 50V 10% X7R 0805,260269,0,0.31,0,1,Cut Tape (CT),GRM,0.47ÂuF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3326-1-ND,GRM21BR72A474KA73L,Murata Electronics North America,CAP CER 0.47UF 100V 10% X7R 0805,77275,0,0.59,0,1,Cut Tape (CT),GRM,0.47ÂuF,Â±10%,100V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-3346-1-ND,GRM216F51E474ZA01D,Murata Electronics North America,CAP CER 0.47UF 25V Y5V 0805,16330,0,0.22,0,1,Cut Tape (CT),GRM,0.47ÂuF,"-20%, +80%",25V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-8319-1-ND,GRM21BR71H474KA88K,Murata Electronics North America,CAP CER 0.47UF 50V 10% X7R 0805,11616,0,0.38,0,1,Cut Tape (CT),GRM,0.47ÂuF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3333-1-ND,GRM21BR71C474KA01L,Murata Electronics North America,CAP CER 0.47UF 16V 10% X7R 0805,36873,0,0.37,0,1,Cut Tape (CT),GRM,0.47ÂuF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,1,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1730-1-ND,GRM21BF51E474ZA01L,Murata Electronics North America,CAP CER 0.47UF 25V Y5V 0805,32019,0,0.26,0,1,Cut Tape (CT),GRM,0.47ÂuF,"-20%, +80%",25V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-9753-1-ND,GRM21BR71E474KA01L,Murata Electronics North America,CAP CER 0.47UF 25V 10% X7R 0805,2154,0,0.37,0,1,Cut Tape (CT),GRM,0.47ÂuF,Â±10%,25V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-5892-1-ND,GRM219R71C564KA01D,Murata Electronics North America,CAP CER 0.56UF 16V 10% X7R 0805,25033,0,0.32,0,1,Cut Tape (CT),GRM,0.56ÂuF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-4741-1-ND,GRM219R71C684KA01D,Murata Electronics North America,CAP CER 0.68UF 16V 10% X7R 0805,26541,0,0.26,0,1,Cut Tape (CT),GRM,0.68ÂuF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-6454-1-ND,GRM219R71E684KA88D,Murata Electronics North America,CAP CER 0.68UF 25V 10% X7R 0805,6832,0,0.33,0,1,Cut Tape (CT),GRM,0.68ÂuF,Â±10%,25V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-8304-1-ND,GRM219R71E824KA88D,Murata Electronics North America,CAP CER 0.82UF 25V 10% X7R 0805,7470,0,0.33,0,1,Cut Tape (CT),GRM,0.82ÂuF,Â±10%,25V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-5855-1-ND,GRM21BR71C824KA01L,Murata Electronics North America,CAP CER 0.82UF 16V 10% X7R 0805,6079,0,0.39,0,1,Cut Tape (CT),GRM,0.82ÂuF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3330-1-ND,GRM21BR71E155KA88L,Murata Electronics North America,CAP CER 1.5UF 25V 10% X7R 0805,6137,0,0.4,0,1,Cut Tape (CT),GRM,1.5ÂuF,Â±10%,25V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-1710-1-ND,GRM219R60J155KC01D,Murata Electronics North America,CAP CER 1.5UF 6.3V 10% X5R 0805,370,0,0.53,0,1,Cut Tape (CT),GRM,1.5ÂuF,Â±10%,6.3V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1664-1-ND,GRM216R71H103KA01D,Murata Electronics North America,CAP CER 10000PF 50V 10% X7R 0805,1284845,0,0.1,0,1,Cut Tape (CT),GRM,10000pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,1,1,1,STOCK,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1652-1-ND,GRM21BR72A103KA01L,Murata Electronics North America,CAP CER 10000PF 100V X7R 0805,178496,0,0.12,0,1,Cut Tape (CT),GRM,10000pF,Â±10%,100V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1642-1-ND,GRM2195C1H103JA01D,Murata Electronics North America,CAP CER 10000PF 50V 5% NP0 0805,93956,0,0.37,0,1,Cut Tape (CT),GRM,10000pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3534-1-ND,GRM21BR72E103KW03L,Murata Electronics North America,CAP CER 10000PF 250V X7R 0805,87635,0,0.19,0,1,Cut Tape (CT),GRM,10000pF,Â±10%,250V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-8295-1-ND,GRM2195C1H103FA01D,Murata Electronics North America,CAP CER 10000PF 50V 1% NP0 0805,34079,0,0.65,0,1,Cut Tape (CT),GRM,10000pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1720-1-ND,GRM216F51H103ZA01D,Murata Electronics North America,CAP CER 10000PF 50V Y5V 0805,17625,0,0.1,0,1,Cut Tape (CT),GRM,10000pF,"-20%, +80%",50V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-8296-1-ND,GRM2195C1H103GA01D,Murata Electronics North America,CAP CER 10000PF 50V 2% NP0 0805,9836,0,0.52,0,1,Cut Tape (CT),GRM,10000pF,Â±2%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-9742-1-ND,GRM216R71H103JA01D,Murata Electronics North America,CAP CER 10000PF 50V 5% X7R 0805,6334,0,0.11,0,1,Cut Tape (CT),GRM,10000pF,Â±5%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1622-1-ND,GRM2165C1H102JA01D,Murata Electronics North America,CAP CER 1000PF 50V 5% NP0 0805,255764,0,0.11,0,1,Cut Tape (CT),GRM,1000pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,1,1,1,STOCK,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1614-1-ND,GRM2195C2A102JA01D,Murata Electronics North America,CAP CER 1000PF 100V 5% NP0 0805,43366,0,0.2,0,1,Cut Tape (CT),GRM,1000pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-8285-1-ND,GRM2165C1H102JA01J,Murata Electronics North America,CAP CER 1000PF 50V 5% NP0 0805,24301,0,0.15,0,1,Cut Tape (CT),GRM,1000pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-6441-1-ND,GRM2165C1H102FA01D,Murata Electronics North America,CAP CER 1000PF 50V 1% NP0 0805,23653,0,0.29,0,1,Cut Tape (CT),GRM,1000pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-3525-1-ND,GRM21AR72E102KW01D,Murata Electronics North America,CAP CER 1000PF 250V 10% X7R 0805,16479,0,0.18,0,1,Cut Tape (CT),GRM,1000pF,Â±10%,250V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-9741-1-ND,GRM216R71H102KA01D,Murata Electronics North America,CAP CER 1000PF 50V 10% X7R 0805,11848,0,0.1,0,1,Cut Tape (CT),GRM,1000pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-8284-1-ND,GRM2165C1H102FA01J,Murata Electronics North America,CAP CER 1000PF 50V 1% NP0 0805,11485,0,0.29,0,1,Cut Tape (CT),GRM,1000pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-6445-1-ND,GRM2165C2A102JA01D,Murata Electronics North America,CAP CER 1000PF 100V 5% NP0 0805,11453,0,0.2,0,1,Cut Tape (CT),GRM,1000pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-6456-1-ND,GRM21A7U2E102JW31D,Murata Electronics North America,CAP CER 1000PF 250V 5% U2J 0805,1517,0,0.27,0,1,Cut Tape (CT),GRM,1000pF,Â±5%,250V,U2J,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-10510-1-ND,GRM21BR60G107ME15L,Murata Electronics North America,CAP CER 100UF 4V 20% X5R 0805,0,0,1.28,0,1,Cut Tape (CT),GRM,100ÂuF,Â±20%,4V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1615-1-ND,GRM2165C1H101JA01D,Murata Electronics North America,CAP CER 100PF 50V 5% NP0 0805,107222,0,0.12,0,1,Cut Tape (CT),GRM,100pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,1,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1599-1-ND,GRM2165C2A101JA01D,Murata Electronics North America,CAP CER 100PF 100V 5% NP0 0805,76432,0,0.16,0,1,Cut Tape (CT),GRM,100pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5542-1-ND,GRM21A5C2E101JW01D,Murata Electronics North America,CAP CER 100PF 250V 5% NP0 0805,7482,0,0.29,0,1,Cut Tape (CT),GRM,100pF,Â±5%,250V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-9736-1-ND,GRM2165C1H101FA01D,Murata Electronics North America,CAP CER 100PF 50V 1% NP0 0805,13346,0,0.19,0,1,Cut Tape (CT),GRM,100pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3886-1-ND,GRM21BR61C106KE15L,Murata Electronics North America,CAP CER 10UF 16V 10% X5R 0805,1865381,0,0.25,0,1,Cut Tape (CT),GRM,10ÂuF,Â±10%,16V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,1,1,STOCK,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3905-1-ND,GRM21BR71A106KE51L,Murata Electronics North America,CAP CER 10UF 10V 10% X7R 0805,795210,0,0.32,0,1,Cut Tape (CT),GRM,10ÂuF,Â±10%,10V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1709-1-ND,GRM21BR61A106KE19L,Murata Electronics North America,CAP CER 10UF 10V 10% X5R 0805,575003,0,0.2,0,1,Cut Tape (CT),GRM,10ÂuF,Â±10%,10V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-5523-1-ND,GRM21BR61E106KA73L,Murata Electronics North America,CAP CER 10UF 25V 10% X5R 0805,509574,0,0.35,0,1,Cut Tape (CT),GRM,10ÂuF,Â±10%,25V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
